股票代码,股票名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
000695,滨海能源,-0.12,8.06,8.14,8.02,8.14,-0.01,0.37,0.66,-746.67,8129,6574674.0,8.07,1790509164,1787073992,0.000695,深A,2024-06-14 15:34:51,2024-06-14
601117,中国化学,-0.12,8.02,8.13,7.96,8.0,-0.01,0.93,0.66,10.07,565535,454480557.0,8.03,48997954116,48517074916,1.601117,沪A,2024-06-14 16:11:43,2024-06-14
301186,超达装备,-0.12,32.03,32.16,31.26,31.7,-0.04,2.57,0.66,24.82,5681,18069644.0,32.07,2346428757,707835198,0.301186,深A,2024-06-14 15:34:33,2024-06-14
300992,泰福泵业,-0.13,15.83,17.8,15.71,16.77,-0.02,3.66,2.06,35.43,26548,43635128.63,15.85,1437366675,1147163200,0.300992,深A,2024-06-14 15:34:57,2024-06-14
002274,华昌化工,-0.13,7.91,7.98,7.78,7.91,-0.01,2.52,0.87,7.77,236568,186757613.49,7.92,7533204350,7419573118,0.002274,深A,2024-06-14 15:34:12,2024-06-14
000990,诚志股份,-0.13,7.85,7.97,7.78,7.81,-0.01,1.43,0.98,15.48,173491,136279243.1,7.86,9539614650,9539605230,0.000990,深A,2024-06-14 15:34:27,2024-06-14
603038,华立股份,-0.13,7.84,7.94,7.72,7.84,-0.01,1.23,0.46,191.07,33031,25914907.0,7.85,2106428511,2106428511,1.603038,沪A,2024-06-14 16:11:39,2024-06-14
688079,美迪凯,-0.13,7.78,7.83,7.6,7.76,-0.01,0.86,0.93,-33.13,34358,26579541.0,7.79,3122373339,3122373339,1.688079,沪A,2024-06-14 16:12:00,2024-06-14
300396,迪瑞医疗,-0.13,23.01,23.38,22.78,23.07,-0.03,0.62,0.74,12.97,16103,37121561.25,23.04,6317761612,5969579699,0.300396,深A,2024-06-14 15:34:57,2024-06-14
600455,博通股份,-0.13,15.3,15.38,15.01,15.27,-0.02,1.52,0.66,-146.08,9513,14461733.0,15.32,955607400,955607400,1.600455,沪A,2024-06-14 16:11:45,2024-06-14
003028,振邦智能,-0.13,37.95,38.0,37.28,38.0,-0.05,0.75,0.48,26.69,4045,15247678.0,38.0,4242018894,2036844431,0.003028,深A,2024-06-14 15:34:06,2024-06-14
603638,艾迪精密,-0.13,15.13,15.25,15.03,15.22,-0.02,0.34,1.45,35.92,28759,43477828.0,15.15,12684008595,12684008595,1.603638,沪A,2024-06-14 16:11:47,2024-06-14
603137,恒尚节能,-0.13,14.91,15.02,14.76,14.93,-0.02,1.36,0.94,9.72,7164,10665314.0,14.93,1948240005,785260005,1.603137,沪A,2024-06-14 16:11:35,2024-06-14
002073,软控股份,-0.13,7.45,7.51,7.3,7.48,-0.01,1.34,0.84,27.61,128734,95298577.0,7.46,7556608561,7157591031,0.002073,深A,2024-06-14 15:34:45,2024-06-14
430300,辰光医疗,-0.13,7.42,7.53,7.35,7.35,-0.01,0.41,0.46,-17.59,2442,1815094.16,7.43,636985675,445891299,0.430300,深A,2024-06-14 15:31:55,2024-06-14
301278,快可电子,-0.14,36.47,37.2,35.86,36.33,-0.05,2.99,0.82,19.05,10096,36942771.12,36.52,3038782516,1230078395,0.301278,深A,2024-06-14 15:34:12,2024-06-14
300179,四方达,-0.14,7.27,7.32,7.14,7.25,-0.01,0.59,0.71,32.09,22154,16094914.34,7.28,3532557194,2733642616,0.300179,深A,2024-06-14 15:34:09,2024-06-14
002189,中光学,-0.14,14.43,14.48,14.31,14.41,-0.02,1.13,0.7,-94.57,29439,42356242.0,14.45,3769105509,3768732681,0.002189,深A,2024-06-14 15:34:09,2024-06-14
001209,洪兴股份,-0.14,14.21,14.26,13.95,14.25,-0.02,2.14,0.5,7.22,8622,12168615.0,14.23,1868937851,572490476,0.001209,深A,2024-06-14 15:34:39,2024-06-14
002349,精华制药,-0.14,7.1,7.12,7.0,7.12,-0.01,0.66,0.82,20.33,53210,37570223.8,7.11,5780684447,5765244794,0.002349,深A,2024-06-14 15:34:12,2024-06-14
600562,国睿科技,-0.14,14.19,14.39,13.97,14.11,-0.02,0.75,1.25,38.14,92282,130339147.0,14.21,17621962750,17399858599,1.600562,沪A,2024-06-14 16:12:03,2024-06-14
002166,莱茵生物,-0.14,7.09,7.13,7.03,7.11,-0.01,1.66,0.61,49.09,85014,60203529.5,7.1,5260686589,3640921588,0.002166,深A,2024-06-14 15:34:21,2024-06-14
601089,XD福元医,-0.14,14.17,14.29,13.97,14.29,-0.02,1.06,0.93,12.83,21827,30834098.0,14.19,6801600000,2909758672,1.601089,沪A,2024-06-14 16:11:46,2024-06-14
301277,新天地,-0.14,13.94,13.98,13.76,13.97,-0.02,5.11,0.64,17.45,35766,49591049.57,13.96,3903980640,976580640,0.301277,深A,2024-06-14 15:34:27,2024-06-14
870656,海昇药业,-0.14,13.8,13.89,13.67,13.79,-0.02,0.7,0.86,16.46,1113,1529525.83,13.82,1104000000,220801380,0.870656,深A,2024-06-14 15:31:55,2024-06-14
600865,百大集团,-0.14,6.89,7.08,6.83,7.08,-0.01,0.34,0.73,17.85,12626,8707711.0,6.9,2592295777,2592295777,1.600865,沪A,2024-06-14 16:11:36,2024-06-14
002403,爱仕达,-0.15,6.87,6.93,6.77,6.93,-0.01,1.23,0.62,28.52,37782,25799625.0,6.88,2340187038,2101783439,0.002403,深A,2024-06-14 15:34:45,2024-06-14
835579,机科股份,-0.15,13.63,13.99,13.6,13.78,-0.02,1.64,0.62,55.69,5694,7796233.01,13.65,1764812400,472080502,0.835579,深A,2024-06-14 15:31:55,2024-06-14
300438,鹏辉能源,-0.15,20.35,20.6,19.75,20.29,-0.03,4.72,1.78,156.58,190595,382923513.31,20.38,10244949543,8215475118,0.300438,深A,2024-06-14 15:34:21,2024-06-14
603353,和顺石油,-0.15,13.5,13.6,13.2,13.4,-0.02,1.23,0.4,63.49,21370,28686606.0,13.52,2340819000,2340819000,1.603353,沪A,2024-06-14 16:12:00,2024-06-14
002675,东诚药业,-0.15,13.18,13.24,12.89,13.18,-0.02,1.5,0.66,42.24,114775,149879154.61,13.2,10868171392,10092506632,0.002675,深A,2024-06-14 15:34:18,2024-06-14
002552,宝鼎科技,-0.15,13.18,13.27,13.0,13.23,-0.02,0.62,0.41,17.1,19592,25720561.0,13.2,5640515990,4159640713,0.002552,深A,2024-06-14 15:34:54,2024-06-14
603896,寿仙谷,-0.15,26.26,26.3,26.05,26.21,-0.04,0.78,0.48,17.18,15831,41449591.0,26.3,5300020900,5300020900,1.603896,沪A,2024-06-14 16:12:02,2024-06-14
603599,广信股份,-0.15,13.09,13.13,12.74,13.02,-0.02,0.52,1.18,13.23,47358,61223380.0,13.11,11915425726,11915425726,1.603599,沪A,2024-06-14 16:12:03,2024-06-14
002275,桂林三金,-0.15,12.91,12.95,12.78,12.95,-0.02,0.32,0.99,18.96,17961,23104358.0,12.93,7585510626,7220931787,0.002275,深A,2024-06-14 15:34:09,2024-06-14
003012,东鹏控股,-0.16,6.39,6.46,6.28,6.41,-0.01,0.48,0.76,-162.72,55772,35544983.0,6.4,7495470000,7455079289,0.003012,深A,2024-06-14 15:34:57,2024-06-14
300750,宁德时代,-0.16,184.89,186.58,178.58,186.1,-0.29,0.95,1.25,19.35,371849,6764196086.13,185.18,813338734124,720119316073,0.300750,深A,2024-06-14 15:34:30,2024-06-14
002774,快意电梯,-0.16,6.34,6.39,6.28,6.35,-0.01,0.69,0.49,18.31,19318,12272950.0,6.35,2134601286,1786505393,0.002774,深A,2024-06-14 15:34:36,2024-06-14
002394,联发股份,-0.16,6.34,6.36,6.29,6.31,-0.01,0.5,0.5,25.22,16252,10281468.0,6.35,2052258000,2049630742,0.002394,深A,2024-06-14 15:34:33,2024-06-14
301319,唯特偶,-0.16,31.63,31.76,31.01,31.4,-0.05,2.84,0.67,31.11,10988,34486027.48,31.68,2689435640,1222227893,0.301319,深A,2024-06-14 15:34:42,2024-06-14
603123,翠微股份,-0.16,6.3,6.35,6.21,6.28,-0.01,0.92,0.47,-11.44,59811,37544155.0,6.31,5032040990,4109338479,1.603123,沪A,2024-06-14 16:11:41,2024-06-14
688613,奥精医疗,-0.16,12.55,12.62,12.28,12.55,-0.02,0.69,0.56,61.3,9356,11650516.0,12.57,1701172379,1701172379,1.688613,沪A,2024-06-14 16:11:53,2024-06-14
603690,至纯科技,-0.16,25.1,25.15,24.73,24.91,-0.04,1.39,0.75,38.19,53548,133657741.0,25.14,9713483387,9677761067,1.603690,沪A,2024-06-14 16:11:41,2024-06-14
300246,宝莱特,-0.16,6.27,6.3,6.15,6.29,-0.01,0.97,0.63,114.34,20458,12775161.4,6.28,1658885701,1324825086,0.300246,深A,2024-06-14 15:35:03,2024-06-14
300897,山科智能,-0.16,18.38,18.47,17.99,18.26,-0.03,0.74,0.52,27.87,4632,8489691.72,18.41,1846944443,1156878206,0.300897,深A,2024-06-14 15:34:39,2024-06-14
301518,长华化学,-0.16,18.2,18.33,18.04,18.06,-0.03,2.57,0.65,28.96,9006,16363953.1,18.23,2551243313,637910000,0.301518,深A,2024-06-14 15:34:06,2024-06-14
603444,吉比特,-0.17,187.55,189.5,185.71,187.84,-0.31,1.08,0.77,13.33,7815,146313569.0,187.86,13511308493,13511308493,1.603444,沪A,2024-06-14 16:12:00,2024-06-14
301269,华大九天,-0.17,84.55,84.98,82.4,84.2,-0.14,1.57,1.11,1497.17,41368,347350627.51,84.69,45905726484,22263980449,0.301269,深A,2024-06-14 15:34:21,2024-06-14
301503,智迪科技,-0.17,30.15,30.4,29.63,29.92,-0.05,9.01,0.75,30.39,18016,54096014.44,30.2,2412000000,603000000,0.301503,深A,2024-06-14 15:34:48,2024-06-14
688350,富淼科技,-0.17,11.98,12.04,11.83,12.01,-0.02,0.39,0.69,26.63,4735,5642229.0,12.0,1463358186,1463358186,1.688350,沪A,2024-06-14 16:11:55,2024-06-14
600111,北方稀土,-0.17,17.97,18.07,17.74,17.91,-0.03,1.09,2.17,312.01,394910,707634080.0,18.0,64962733181,64962733181,1.600111,沪A,2024-06-14 16:11:51,2024-06-14
300188,国投智能,-0.17,11.85,11.89,11.67,11.81,-0.02,1.01,0.68,-74.63,73388,86555566.56,11.87,10184806124,8582517060,0.300188,深A,2024-06-14 15:34:36,2024-06-14
832171,志晟信息,-0.18,5.68,5.78,5.65,5.72,-0.01,1.21,0.58,-18.78,8119,4626198.07,5.69,569324775,382177283,0.832171,深A,2024-06-14 15:31:55,2024-06-14
600917,重庆燃气,-0.18,5.68,5.72,5.63,5.69,-0.01,0.12,0.55,-43.37,18226,10337131.0,5.69,8925211200,8866705837,1.600917,沪A,2024-06-14 16:11:45,2024-06-14
000913,钱江摩托,-0.18,17.0,17.19,16.75,16.89,-0.03,1.54,0.59,16.02,70454,119363706.63,17.03,8955234500,7774542850,0.000913,深A,2024-06-14 15:34:36,2024-06-14
002733,雄韬股份,-0.18,11.23,11.26,11.04,11.22,-0.02,0.51,0.45,59.59,18479,20659959.06,11.25,4314733473,4107543016,0.002733,深A,2024-06-14 15:35:00,2024-06-14
603312,西典新能,-0.18,28.03,28.42,27.85,27.97,-0.05,4.22,0.82,22.82,14373,40389124.0,28.08,4529648000,955350666,1.603312,沪A,2024-06-14 16:11:42,2024-06-14
600929,雪天盐业,-0.18,5.59,5.63,5.53,5.59,-0.01,0.8,1.1,12.43,98784,55132945.0,5.6,9274782101,6921311035,1.600929,沪A,2024-06-14 16:11:59,2024-06-14
301003,江苏博云,-0.18,22.33,22.41,21.69,22.37,-0.04,0.78,0.55,16.76,5292,11754837.4,22.37,2211860926,1508545287,0.301003,深A,2024-06-14 15:34:36,2024-06-14
603300,华铁应急,-0.18,5.57,5.62,5.52,5.56,-0.01,0.73,0.69,17.47,143715,79961041.0,5.58,10941274465,10941274465,1.603300,沪A,2024-06-14 16:11:54,2024-06-14
601699,潞安环能,-0.18,22.26,22.52,22.1,22.3,-0.04,0.54,0.91,12.93,161063,358697611.0,22.3,66588768792,66588768792,1.601699,沪A,2024-06-14 16:11:56,2024-06-14
600426,华鲁恒升,-0.18,27.79,27.85,27.31,27.77,-0.05,0.64,1.21,13.85,136402,376345545.0,27.84,59007062772,58787334940,1.600426,沪A,2024-06-14 16:11:54,2024-06-14
301089,拓新药业,-0.18,33.06,33.25,32.61,33.13,-0.06,2.25,0.64,505.66,17767,58503326.0,33.12,4183561170,2607852706,0.301089,深A,2024-06-14 15:34:21,2024-06-14
837023,芭薇股份,-0.18,10.96,11.1,10.91,10.97,-0.02,3.4,0.8,29.66,8145,8972657.39,10.98,940368000,262278861,0.837023,深A,2024-06-14 15:31:55,2024-06-14
601958,金钼股份,-0.18,10.92,10.98,10.82,10.86,-0.02,0.38,0.71,13.91,123970,135244951.0,10.94,35234520048,35234520048,1.601958,沪A,2024-06-14 16:11:41,2024-06-14
600060,海信视像,-0.18,27.28,27.69,27.13,27.2,-0.05,0.38,0.8,19.07,48875,134371854.0,27.33,35611340780,35166135736,1.600060,沪A,2024-06-14 16:11:46,2024-06-14
300211,亿通科技,-0.18,5.43,5.47,5.28,5.32,-0.01,0.82,0.58,-38.41,24556,13277590.0,5.44,1650338396,1620756304,0.300211,深A,2024-06-14 15:34:18,2024-06-14
002658,雪迪龙,-0.18,5.43,5.51,5.35,5.47,-0.01,0.57,0.66,-134.73,20528,11141955.31,5.44,3452181817,1947552302,0.002658,深A,2024-06-14 15:35:03,2024-06-14
002248,华东数控,-0.18,5.43,5.49,5.25,5.48,-0.01,1.17,0.48,77.29,36088,19491962.39,5.44,1669701108,1669701108,0.002248,深A,2024-06-14 15:34:48,2024-06-14
600366,宁波韵升,-0.18,5.42,5.46,5.32,5.42,-0.01,0.73,0.97,-3490.87,77773,41850756.0,5.43,6025728636,5766256895,1.600366,沪A,2024-06-14 16:11:40,2024-06-14
000700,模塑科技,-0.19,5.38,5.43,5.31,5.38,-0.01,0.89,0.62,8.55,81946,43969288.0,5.39,4938922793,4938922793,0.000700,深A,2024-06-14 15:34:12,2024-06-14
833429,XD康比特,-0.19,10.71,10.84,10.6,10.83,-0.02,0.2,0.39,30.37,1594,1703587.9,10.73,1333395000,858486921,0.833429,深A,2024-06-14 15:31:55,2024-06-14
002769,普路通,-0.19,5.34,5.48,5.25,5.31,-0.01,1.95,0.87,-22.68,64932,34708627.0,5.35,1993518408,1775006655,0.002769,深A,2024-06-14 15:34:30,2024-06-14
601107,四川成渝,-0.19,5.29,5.41,5.25,5.3,-0.01,0.64,1.45,10.33,138313,73631083.0,5.3,16177137400,11440894600,1.601107,沪A,2024-06-14 16:11:40,2024-06-14
301316,慧博云通,-0.19,15.8,15.88,15.52,15.83,-0.03,2.37,1.07,105.78,57654,90475487.97,15.83,6320158000,3836658747,0.301316,深A,2024-06-14 15:34:45,2024-06-14
603669,灵康药业,-0.19,5.24,5.46,5.16,5.24,-0.01,1.26,1.22,-58.9,91156,48333559.0,5.25,3779290542,3779290542,1.603669,沪A,2024-06-14 16:11:45,2024-06-14
601226,华电重工,-0.19,5.22,5.25,5.17,5.25,-0.01,0.33,0.84,-15.67,38590,20095872.0,5.23,6089652000,6049082160,1.601226,沪A,2024-06-14 16:11:53,2024-06-14
600233,圆通速递,-0.19,15.59,15.63,15.11,15.46,-0.03,0.6,2.34,14.24,205655,316021853.0,15.62,53711677250,53711677250,1.600233,沪A,2024-06-14 16:11:42,2024-06-14
300652,雷迪克,-0.19,20.69,20.93,20.22,20.69,-0.04,1.03,0.52,16.14,9447,19521778.4,20.73,2122962272,1905356873,0.300652,深A,2024-06-14 15:34:42,2024-06-14
002054,德美化工,-0.19,5.16,5.22,5.07,5.21,-0.01,0.85,0.72,35.1,32445,16686181.74,5.17,2487715732,1976765050,0.002054,深A,2024-06-14 15:34:12,2024-06-14
002353,杰瑞股份,-0.19,35.91,36.55,35.77,35.8,-0.07,1.0,0.84,24.48,69530,251596767.15,35.98,36766662963,24901263957,0.002353,深A,2024-06-14 15:34:12,2024-06-14
301588,美新科技,-0.2,25.38,25.77,24.82,25.43,-0.05,14.7,1.01,42.2,33195,83810074.72,25.43,3016863597,573143850,0.301588,深A,2024-06-14 15:34:54,2024-06-14
300168,万达信息,-0.2,5.04,5.08,4.95,5.06,-0.01,0.69,0.82,-8.59,93836,47095054.0,5.05,7273687635,6862899789,0.300168,深A,2024-06-14 15:34:45,2024-06-14
300844,山水比德,-0.2,24.83,25.16,24.05,24.66,-0.05,8.12,0.75,68.88,13604,33567828.0,24.88,1605011200,416150800,0.300844,深A,2024-06-14 15:34:45,2024-06-14
301115,建科股份,-0.2,14.89,14.99,14.77,14.92,-0.03,0.4,0.51,201.12,4264,6337349.85,14.92,2758342720,1571683485,0.301115,深A,2024-06-14 15:34:33,2024-06-14
603817,海峡环保,-0.2,4.96,5.04,4.92,4.99,-0.01,0.69,0.57,12.49,36779,18251761.0,4.97,2650415715,2650415715,1.603817,沪A,2024-06-14 16:11:43,2024-06-14
300545,联得装备,-0.2,24.79,24.96,24.15,24.8,-0.05,3.97,0.77,24.09,44481,109586502.0,24.84,4406380853,2774871848,0.300545,深A,2024-06-14 15:34:36,2024-06-14
002544,普天科技,-0.2,19.74,19.88,19.48,19.61,-0.04,0.91,0.61,209.1,61761,121329576.0,19.78,13474832773,13405858331,0.002544,深A,2024-06-14 15:34:24,2024-06-14
001379,腾达科技,-0.2,14.74,14.8,14.58,14.72,-0.03,3.87,0.7,42.15,18965,27843334.8,14.77,2948000000,722231758,0.001379,深A,2024-06-14 15:34:33,2024-06-14
300240,飞力达,-0.2,4.89,4.92,4.82,4.87,-0.01,0.67,0.66,-155.39,24421,11905365.0,4.9,1813066278,1774989946,0.300240,深A,2024-06-14 15:34:21,2024-06-14
300718,长盛轴承,-0.2,14.63,14.74,14.43,14.64,-0.03,2.38,0.7,20.93,45328,66250755.6,14.66,4372436353,2789271429,0.300718,深A,2024-06-14 15:34:12,2024-06-14
600362,江西铜业,-0.2,24.35,24.47,24.12,24.18,-0.05,0.8,0.95,12.29,165611,403075354.0,24.4,84317461012,50532274312,1.600362,沪A,2024-06-14 16:11:47,2024-06-14
000966,长源电力,-0.21,4.86,4.94,4.82,4.86,-0.01,1.2,1.28,13.35,330380,160938971.74,4.87,13361732617,13361732617,0.000966,深A,2024-06-14 15:35:03,2024-06-14
002137,实益达,-0.21,4.85,4.89,4.79,4.88,-0.01,1.55,0.55,62.92,61643,29849210.97,4.86,2800898542,1922825937,0.002137,深A,2024-06-14 15:35:00,2024-06-14
603010,万盛股份,-0.21,9.67,9.72,9.5,9.69,-0.02,1.06,1.82,31.25,51572,49490297.0,9.69,5701224994,4692586564,1.603010,沪A,2024-06-14 16:11:49,2024-06-14
300566,激智科技,-0.21,14.5,14.55,14.22,14.55,-0.03,1.37,0.61,19.44,31349,45120603.0,14.53,3824252475,3309241229,0.300566,深A,2024-06-14 15:34:18,2024-06-14
300720,海川智能,-0.21,14.43,14.65,14.24,14.36,-0.03,1.7,0.63,127.18,29477,42746799.5,14.46,2812078804,2500748596,0.300720,深A,2024-06-14 15:34:36,2024-06-14
688006,杭可科技,-0.21,19.09,19.19,18.78,19.1,-0.04,0.56,1.33,16.66,33558,63872963.0,19.13,11524101382,11524101382,1.688006,沪A,2024-06-14 16:11:50,2024-06-14
603260,合盛硅业,-0.21,47.59,47.6,46.73,47.52,-0.1,0.24,1.14,26.65,25484,120221415.0,47.69,56261228322,51119539809,1.603260,沪A,2024-06-14 16:11:40,2024-06-14
002627,三峡旅游,-0.21,4.75,4.85,4.74,4.75,-0.01,1.04,2.01,92.52,72498,34778522.0,4.76,3506203556,3319793159,0.002627,深A,2024-06-14 15:34:36,2024-06-14
301519,舜禹股份,-0.21,14.22,14.28,14.05,14.28,-0.03,1.72,0.57,117.62,7092,10047064.64,14.25,2334355200,585295200,0.301519,深A,2024-06-14 15:34:09,2024-06-14
600257,大湖股份,-0.21,4.73,4.77,4.67,4.76,-0.01,2.04,0.49,-71.94,98076,46222191.0,4.74,2276251899,2276251899,1.600257,沪A,2024-06-14 16:11:41,2024-06-14
002487,大金重工,-0.21,23.62,23.8,23.38,23.51,-0.05,0.69,0.62,71.08,43606,102946431.31,23.67,15063639623,14894307796,0.002487,深A,2024-06-14 15:35:00,2024-06-14
300283,温州宏丰,-0.21,4.69,4.88,4.55,4.63,-0.01,4.73,1.1,-39.93,145604,68924578.0,4.7,2050167273,1444694862,0.300283,深A,2024-06-14 15:34:21,2024-06-14
000789,万年青,-0.21,4.68,4.72,4.62,4.69,-0.01,1.15,1.33,-99.67,91866,42941392.92,4.69,3731845825,3731727842,0.000789,深A,2024-06-14 15:34:30,2024-06-14
603056,德邦股份,-0.21,13.96,14.09,13.73,14.0,-0.03,0.38,1.05,38.62,38992,54165636.0,13.99,14336295499,14336295499,1.603056,沪A,2024-06-14 16:11:45,2024-06-14
835640,富士达,-0.22,13.91,13.98,13.82,13.82,-0.03,0.13,0.55,49.25,2291,3192323.16,13.94,2611296480,2460756354,0.835640,深A,2024-06-14 15:31:55,2024-06-14
600153,建发股份,-0.22,9.26,9.32,9.11,9.28,-0.02,0.74,1.21,11.52,212491,196046179.0,9.28,27817700590,26766729621,1.600153,沪A,2024-06-14 16:12:00,2024-06-14
300082,奥克股份,-0.22,4.63,4.68,4.52,4.67,-0.01,0.84,0.75,-10.04,56801,26188554.28,4.64,3148854666,3140101827,0.300082,深A,2024-06-14 15:34:09,2024-06-14
600499,科达制造,-0.22,9.24,9.32,8.99,9.2,-0.02,1.01,1.87,14.22,193349,177385379.0,9.26,17720993053,17720993053,1.600499,沪A,2024-06-14 16:11:43,2024-06-14
301558,三态股份,-0.22,9.17,9.23,9.07,9.19,-0.02,5.3,0.98,60.08,62753,57452267.99,9.19,7233765715,1086278200,0.301558,深A,2024-06-14 15:34:12,2024-06-14
603727,博迈科,-0.22,13.75,13.81,13.5,13.66,-0.03,0.72,0.72,28.66,20341,27765775.0,13.78,3873640059,3873640059,1.603727,沪A,2024-06-14 16:11:34,2024-06-14
002898,赛隆药业,-0.22,9.14,9.2,9.01,9.16,-0.02,1.52,0.52,247.62,15395,14000043.55,9.16,1608640000,925539808,0.002898,深A,2024-06-14 15:34:51,2024-06-14
300131,英唐智控,-0.22,4.56,4.58,4.47,4.54,-0.01,2.06,0.67,70.04,211493,95698580.0,4.57,5187442708,4690050931,0.300131,深A,2024-06-14 15:34:42,2024-06-14
688333,铂力特,-0.22,54.61,55.1,53.46,54.68,-0.12,1.15,0.85,2761.58,26087,141337573.0,54.73,14841261184,12391055200,1.688333,沪A,2024-06-14 16:11:40,2024-06-14
688772,珠海冠宇,-0.22,13.65,13.81,13.26,13.81,-0.03,1.38,0.63,384.83,106762,144591460.0,13.68,15387456889,10523222196,1.688772,沪A,2024-06-14 16:11:52,2024-06-14
300379,东方通,-0.22,9.02,9.09,8.91,9.0,-0.02,1.78,0.55,-17.52,95249,85748325.2,9.04,5111839909,4839660380,0.300379,深A,2024-06-14 15:34:30,2024-06-14
000663,永安林业,-0.22,4.51,4.53,4.4,4.52,-0.01,1.18,0.51,-42.43,36185,16198758.9,4.52,1518444520,1381400183,0.000663,深A,2024-06-14 15:35:00,2024-06-14
603369,今世缘,-0.22,49.54,49.99,48.13,49.65,-0.11,0.72,2.07,10.14,89998,440323532.0,49.65,62147930000,62147930000,1.603369,沪A,2024-06-14 16:11:47,2024-06-14
600956,新天绿能,-0.22,8.97,9.12,8.97,9.1,-0.02,0.31,0.7,11.33,67682,61179881.0,8.99,37725066865,19423668713,1.600956,沪A,2024-06-14 16:12:01,2024-06-14
002623,亚玛顿,-0.22,17.88,18.02,17.68,17.92,-0.04,0.32,0.5,73.58,6289,11236961.0,17.92,3559237500,3551613915,0.002623,深A,2024-06-14 15:34:33,2024-06-14
832145,恒合股份,-0.22,4.46,4.5,4.45,4.46,-0.01,0.16,0.46,-19.82,695,311907.7,4.47,314653000,199929535,0.832145,深A,2024-06-14 15:31:55,2024-06-14
601279,英利汽车,-0.22,4.46,4.49,4.39,4.47,-0.01,0.3,0.88,88.19,44271,19617622.0,4.47,7072605493,6664369080,1.601279,沪A,2024-06-14 16:11:40,2024-06-14
301456,盘古智能,-0.22,22.27,22.46,22.03,22.32,-0.05,1.75,0.68,62.54,6391,14210254.71,22.32,3308970245,814552843,0.301456,深A,2024-06-14 15:34:42,2024-06-14
002909,集泰股份,-0.23,4.42,4.44,4.32,4.43,-0.01,1.0,0.59,-44.91,36365,16007846.43,4.43,1762895444,1604059884,0.002909,深A,2024-06-14 15:34:42,2024-06-14
002878,元隆雅图,-0.23,13.22,13.33,13.03,13.22,-0.03,1.86,0.78,30.04,36635,48209635.0,13.25,3450396561,2603561012,0.002878,深A,2024-06-14 15:34:33,2024-06-14
300037,新宙邦,-0.23,30.83,30.99,30.09,30.9,-0.07,1.1,1.01,35.21,59458,182100087.56,30.9,23242187949,16723987601,0.300037,深A,2024-06-14 15:34:18,2024-06-14
300057,万顺新材,-0.23,4.38,4.42,4.32,4.37,-0.01,0.9,0.53,-56.97,66268,28989372.74,4.39,3985832149,3229863969,0.300057,深A,2024-06-14 15:34:51,2024-06-14
603089,正裕工业,-0.23,8.75,8.83,8.61,8.69,-0.02,1.03,0.38,31.61,22947,20120492.0,8.77,1957527661,1957527661,1.603089,沪A,2024-06-14 16:12:03,2024-06-14
002187,广百股份,-0.23,4.37,4.4,4.31,4.39,-0.01,0.56,0.53,31.11,28786,12541794.0,4.38,3076650133,2259774921,0.002187,深A,2024-06-14 15:34:45,2024-06-14
002019,亿帆医药,-0.23,13.0,13.06,12.7,12.95,-0.03,1.12,1.41,27.27,95109,122435425.46,13.03,15938322751,11064475136,0.002019,深A,2024-06-14 15:34:09,2024-06-14
002114,罗平锌电,-0.23,4.31,4.37,4.25,4.3,-0.01,1.57,0.47,-11.8,50889,21975634.0,4.32,1393833601,1393814447,0.002114,深A,2024-06-14 15:34:48,2024-06-14
300788,中信出版,-0.23,25.75,26.16,25.65,25.91,-0.06,1.08,0.71,32.32,20555,53185322.0,25.81,4896401511,4896401511,0.300788,深A,2024-06-14 15:34:06,2024-06-14
688332,中科蓝讯,-0.23,55.5,55.92,54.91,55.08,-0.13,2.76,1.25,30.41,11917,66194997.0,55.63,6676941375,2393237756,1.688332,沪A,2024-06-14 16:11:42,2024-06-14
001324,长青科技,-0.23,16.99,17.1,16.71,17.05,-0.04,0.61,0.41,42.11,4977,8445027.69,17.03,2344620000,1387294664,0.001324,深A,2024-06-14 15:34:21,2024-06-14
301298,东利机械,-0.24,12.71,12.79,12.52,12.74,-0.03,1.26,0.59,27.0,9774,12381088.0,12.74,1865828000,989281998,0.301298,深A,2024-06-14 15:34:33,2024-06-14
001313,粤海饲料,-0.24,8.47,8.62,8.31,8.47,-0.02,1.48,0.68,-26.39,32324,27226757.65,8.49,5929000000,1847239248,0.001313,深A,2024-06-14 15:34:12,2024-06-14
839719,宁新新材,-0.24,8.42,8.47,8.3,8.43,-0.02,0.68,0.31,-25.99,4425,3705515.04,8.44,783846428,547572960,0.839719,深A,2024-06-14 15:31:55,2024-06-14
600645,中源协和,-0.24,16.78,16.84,16.53,16.8,-0.04,0.85,0.75,48.89,39974,66691358.0,16.82,7852182374,7849183369,1.600645,沪A,2024-06-14 16:11:35,2024-06-14
688209,英集芯,-0.24,12.57,12.62,12.24,12.53,-0.03,1.61,1.12,336.89,47451,58899479.0,12.6,5339668876,3701018134,1.688209,沪A,2024-06-14 16:12:02,2024-06-14
001332,锡装股份,-0.24,25.09,25.29,24.91,24.91,-0.06,1.0,0.42,17.3,2713,6804383.65,25.15,2709720000,677430000,0.001332,深A,2024-06-14 15:34:15,2024-06-14
